sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
1456,11.561 401 367,"Engine","k_sleep","msec=4294955442 ms",378844,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6464,8,5F 05 B2 A3 FF FF 0F 01 
1457,11.561 401 367,"Engine","Task Stop","",378844,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6472,2,05 00 
1458,11.561 401 367,"Rain","Task Run","Runs for 10.711 ms",378844,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,6474,4,04 F0 46 00 
1459,11.572 082 520,"Rain","k_busy_wait","Returns after 35.339 ms",379194,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,6478,5,1C 01 22 DE 02 
1460,11.572 082 520,"Rain","Stop Marker 0x00000003","Ran for 35.339 ms, pass #11",379194,0x0000000800002370,0x0000000800002370,0x0000000800002370,16,6483,3,10 03 00 
1461,11.572 082 520,"Rain","k_sleep","msec=4294955256 ms",379194,0x0000000800002370,0x0000000800002370,0x0000000800002370,95,6486,8,5F 05 F8 A1 FF FF 0F 00 
1462,11.572 113 037,"Rain","Task Stop","",379195,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,6494,2,05 01 
1463,11.572 113 037,"Idle","System Idle","",379195,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6496,2,11 00 
1464,11.572 113 037,"Idle","System Idle","",379195,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6498,2,11 00 
1465,11.601 257 324,"ISR 37","ISR Enter","Runs for 0.000 us",380150,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6500,4,02 25 BB 07 
1466,11.601 257 324,"ISR 37","Task Ready","Engine, runs after 30.518 us",380150,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6504,4,06 B0 42 00 
1467,11.601 257 324,"ISR 37","ISR Exit","Returns to Idle",380150,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6508,2,03 00 
1468,11.601 287 842,"Idle","Task Stop","",380151,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6510,2,05 01 
1469,11.601 287 842,"Engine","Task Run","Runs for 10.101 ms",380151,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,6512,4,04 B0 42 00 
1470,11.601 287 842,"Engine","k_sleep","Returns 0 after 39.886 ms",380151,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6516,5,1C 02 5F 00 00 
1471,11.601 287 842,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #53",380151,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,6521,3,0F 00 00 
1472,11.601 287 842,"Engine","k_busy_wait","Timeout=10000 us",380151,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,6524,5,22 02 90 4E 00 
1473,11.611 358 643,"Engine","k_busy_wait","Returns after 10.070 ms",380481,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6529,5,1C 01 22 CA 02 
1474,11.611 358 643,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #53",380481,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,6534,3,10 00 00 
1475,11.611 389 160,"Engine","k_sleep","msec=4294955392 ms",380482,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6537,8,5F 05 80 A3 FF FF 0F 01 
1476,11.611 389 160,"Engine","Task Stop","",380482,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6545,2,05 00 
1477,11.611 389 160,"Idle","System Idle","",380482,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6547,2,11 00 
1478,11.611 389 160,"Idle","System Idle","",380482,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6549,2,11 00 
1479,11.626 556 396,"ISR 37","ISR Enter","Runs for 0.000 us",380979,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6551,4,02 25 F1 03 
1480,11.626 556 396,"ISR 37","Task Ready","Tire, runs after 30.518 us",380979,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6555,4,06 B0 45 00 
1481,11.626 556 396,"ISR 37","ISR Exit","Returns to Idle",380979,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6559,2,03 00 
1482,11.626 586 914,"Idle","Task Stop","",380980,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6561,2,05 01 
1483,11.626 586 914,"Tire","Task Run","Runs for 9.796 ms",380980,0x0000000400000000,0x00000008000022B0,0x00000008000022B0,4,6563,4,04 B0 45 00 
1484,11.626 586 914,"Tire","k_sleep","Returns 0 after 189.880 ms",380980,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,6567,5,1C 02 5F 00 00 
1485,11.626 586 914,"Tire","Start Marker 0x00000002","Runs for 35.430 ms, pass #14",380980,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,15,6572,3,0F 02 00 
1486,11.626 586 914,"Tire","k_busy_wait","Timeout=10000 us",380980,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,34,6575,5,22 02 90 4E 00 
1487,11.636 383 057,"ISR 37","ISR Enter","Runs for 0.000 us",381301,0x00000008000022B0,0x0000000100000025,0x0000000100000025,2,6580,4,02 25 C1 02 
1488,11.636 383 057,"ISR 37","Task Ready","Display, runs after 30.518 us",381301,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6584,4,06 F0 43 00 
1489,11.636 383 057,"ISR 37","ISR Exit","Returns to Tire",381301,0x0000000100000025,0x0000000100000025,0x00000008000022B0,3,6588,2,03 00 
1490,11.636 383 057,"Tire","Task Stop","",381301,0x00000008000022B0,0x00000008000022B0,0x0000000400000000,5,6590,2,05 00 
1491,11.636 413 574,"Display","Task Run","Runs for 14.862 ms",381302,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,6592,4,04 F0 43 01 
1492,11.636 413 574,"Display","k_sleep","Returns 0 after 109.863 ms",381302,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,6596,5,1C 02 5F 00 00 
1493,11.636 413 574,"Display","Start Marker 0x00000001","Runs for 25.268 ms, pass #22",381302,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,15,6601,3,0F 01 00 
1494,11.636 413 574,"Display","k_busy_wait","Timeout=15000 us",381302,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,34,6604,5,22 02 98 75 00 
1495,11.651 275 635,"ISR 37","ISR Enter","Runs for 0.000 us",381789,0x00000008000021F0,0x0000000100000025,0x0000000100000025,2,6609,4,02 25 E7 03 
1496,11.651 275 635,"ISR 37","Task Ready","Engine, runs after 30.518 us",381789,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6613,4,06 B0 42 00 
1497,11.651 275 635,"ISR 37","ISR Exit","Returns to Display",381789,0x0000000100000025,0x0000000100000025,0x00000008000021F0,3,6617,2,03 00 
1498,11.651 275 635,"Display","Task Stop","",381789,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,6619,2,05 00 
1499,11.651 306 152,"Engine","Task Run","Runs for 10.101 ms",381790,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,6621,4,04 B0 42 01 
1500,11.651 306 152,"Engine","k_sleep","Returns 0 after 39.916 ms",381790,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6625,5,1C 02 5F 00 00 
1501,11.651 306 152,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #54",381790,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,6630,3,0F 00 00 
1502,11.651 306 152,"Engine","k_busy_wait","Timeout=10000 us",381790,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,6633,5,22 02 90 4E 00 
1503,11.661 376 953,"Engine","k_busy_wait","Returns after 10.070 ms",382120,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6638,5,1C 01 22 CA 02 
1504,11.661 376 953,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #54",382120,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,6643,3,10 00 00 
1505,11.661 407 471,"Engine","k_sleep","msec=4294955342 ms",382121,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6646,8,5F 05 CE A2 FF FF 0F 01 
1506,11.661 407 471,"Engine","Task Stop","",382121,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6654,2,05 00 
1507,11.661 407 471,"Display","Task Run","Runs for 305.176 us",382121,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,6656,4,04 F0 43 00 
1508,11.661 682 129,"Display","k_busy_wait","Returns after 25.268 ms",382130,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,6660,4,1C 01 22 09 
1509,11.661 682 129,"Display","Stop Marker 0x00000001","Ran for 25.268 ms, pass #22",382130,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,16,6664,3,10 01 00 
1510,11.661 712 646,"Display","k_sleep","msec=4294955281 ms",382131,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,95,6667,8,5F 05 91 A2 FF FF 0F 01 
1511,11.661 712 646,"Display","Task Stop","",382131,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,6675,2,05 00 
1512,11.661 712 646,"Tire","Task Run","Runs for 335.693 us",382131,0x0000000400000000,0x00000008000022B0,0x00000008000022B0,4,6677,4,04 B0 45 00 
1513,11.662 017 822,"Tire","k_busy_wait","Returns after 35.430 ms",382141,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,6681,4,1C 01 22 0A 
1514,11.662 017 822,"Tire","Stop Marker 0x00000002","Ran for 35.430 ms, pass #14",382141,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,16,6685,3,10 02 00 
1515,11.662 017 822,"Tire","k_sleep","msec=4294955216 ms",382141,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,95,6688,8,5F 05 D0 A1 FF FF 0F 00 
1516,11.662 048 340,"Tire","Task Stop","",382142,0x00000008000022B0,0x00000008000022B0,0x0000000400000000,5,6696,2,05 01 
1517,11.662 048 340,"Idle","System Idle","",382142,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6698,2,11 00 
1518,11.662 048 340,"Idle","System Idle","",382142,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6700,2,11 00 
1519,11.701 263 428,"ISR 37","ISR Enter","Runs for 0.000 us",383427,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6702,4,02 25 85 0A 
1520,11.701 263 428,"ISR 37","Task Ready","Engine, runs after 30.518 us",383427,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6706,4,06 B0 42 00 
1521,11.701 263 428,"ISR 37","ISR Exit","Returns to Idle",383427,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6710,2,03 00 
1522,11.701 293 945,"Idle","Task Stop","",383428,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6712,2,05 01 
1523,11.701 293 945,"Engine","Task Run","Runs for 10.101 ms",383428,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,6714,4,04 B0 42 00 
1524,11.701 293 945,"Engine","k_sleep","Returns 0 after 39.886 ms",383428,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6718,5,1C 02 5F 00 00 
1525,11.701 293 945,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #55",383428,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,6723,3,0F 00 00 
1526,11.701 293 945,"Engine","k_busy_wait","Timeout=10000 us",383428,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,6726,5,22 02 90 4E 00 
1527,11.711 364 746,"Engine","k_busy_wait","Returns after 10.070 ms",383758,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6731,5,1C 01 22 CA 02 
1528,11.711 364 746,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #55",383758,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,6736,3,10 00 00 
1529,11.711 395 264,"Engine","k_sleep","msec=4294955292 ms",383759,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6739,8,5F 05 9C A2 FF FF 0F 01 
1530,11.711 395 264,"Engine","Task Stop","",383759,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6747,2,05 00 
1531,11.711 395 264,"Idle","System Idle","",383759,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6749,2,11 00 
1532,11.711 395 264,"Idle","System Idle","",383759,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6751,2,11 00 
1533,11.751 251 221,"ISR 37","ISR Enter","Runs for 0.000 us",385065,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6753,4,02 25 9A 0A 
1534,11.751 251 221,"ISR 37","Task Ready","Engine, runs after 30.518 us",385065,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6757,4,06 B0 42 00 
1535,11.751 251 221,"ISR 37","ISR Exit","Returns to Idle",385065,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6761,2,03 00 
1536,11.751 281 738,"Idle","Task Stop","",385066,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6763,2,05 01 
1537,11.751 281 738,"Engine","Task Run","Runs for 10.131 ms",385066,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,6765,4,04 B0 42 00 
1538,11.751 281 738,"Engine","k_sleep","Returns 0 after 39.886 ms",385066,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6769,5,1C 02 5F 00 00 
1539,11.751 281 738,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #56",385066,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,6774,3,0F 00 00 
1540,11.751 281 738,"Engine","k_busy_wait","Timeout=10000 us",385066,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,6777,5,22 02 90 4E 00 
1541,11.761 352 539,"Engine","k_busy_wait","Returns after 10.070 ms",385396,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6782,5,1C 01 22 CA 02 
1542,11.761 352 539,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #56",385396,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,6787,3,10 00 00 
1543,11.761 383 057,"Engine","k_sleep","msec=4294955242 ms",385397,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6790,8,5F 05 EA A1 FF FF 0F 01 
1544,11.761 383 057,"ISR 37","ISR Enter","Runs for 0.000 us",385397,0x0000000800002130,0x0000000100000025,0x0000000100000025,2,6798,3,02 25 00 
1545,11.761 383 057,"ISR 37","Task Ready","Display, runs after 30.518 us",385397,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6801,4,06 F0 43 00 
1546,11.761 383 057,"ISR 37","ISR Exit","Returns to Engine",385397,0x0000000100000025,0x0000000100000025,0x0000000800002130,3,6805,2,03 00 
1547,11.761 413 574,"Engine","Task Stop","",385398,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6807,2,05 01 
1548,11.761 413 574,"Display","Task Run","Runs for 15.136 ms",385398,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,6809,4,04 F0 43 00 
1549,11.761 413 574,"Display","k_sleep","Returns 0 after 99.700 ms",385398,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,6813,5,1C 02 5F 00 00 
1550,11.761 413 574,"Display","Start Marker 0x00000001","Runs for 15.106 ms, pass #23",385398,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,15,6818,3,0F 01 00 
1551,11.761 413 574,"Display","k_busy_wait","Timeout=15000 us",385398,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,34,6821,5,22 02 98 75 00 
1552,11.776 519 775,"Display","k_busy_wait","Returns after 15.106 ms",385893,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,6826,5,1C 01 22 EF 03 
1553,11.776 519 775,"Display","Stop Marker 0x00000001","Ran for 15.106 ms, pass #23",385893,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,16,6831,3,10 01 00 
1554,11.776 550 293,"Display","k_sleep","msec=4294955156 ms",385894,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,95,6834,8,5F 05 94 A1 FF FF 0F 01 
1555,11.776 550 293,"Display","Task Stop","",385894,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,6842,2,05 00 
1556,11.776 550 293,"Idle","System Idle","",385894,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6844,2,11 00 
1557,11.776 550 293,"Idle","System Idle","",385894,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6846,2,11 00 
1558,11.786 712 646,"ISR 37","ISR Enter","Runs for 0.000 us",386227,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6848,4,02 25 CD 02 
1559,11.786 712 646,"ISR 37","Task Ready","Rain, runs after 30.518 us",386227,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6852,4,06 F0 46 00 
1560,11.786 712 646,"ISR 37","ISR Exit","Returns to Idle",386227,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6856,2,03 00 
1561,11.786 743 164,"Idle","Task Stop","",386228,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6858,2,05 01 
1562,11.786 743 164,"Rain","Task Run","Runs for 14.526 ms",386228,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,6860,4,04 F0 46 00 
1563,11.786 743 164,"Rain","k_sleep","Returns 0 after 214.660 ms",386228,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,6864,5,1C 02 5F 00 00 
1564,11.786 743 164,"Rain","Start Marker 0x00000003","Runs for 35.339 ms, pass #12",386228,0x0000000800002370,0x0000000800002370,0x0000000800002370,15,6869,3,0F 03 00 
1565,11.786 743 164,"Rain","k_busy_wait","Timeout=25000 us",386228,0x0000000800002370,0x0000000800002370,0x0000000800002370,34,6872,6,22 03 A8 C3 01 00 
1566,11.801 269 531,"ISR 37","ISR Enter","Runs for 0.000 us",386704,0x0000000800002370,0x0000000100000025,0x0000000100000025,2,6878,4,02 25 DC 03 
1567,11.801 269 531,"ISR 37","Task Ready","Engine, runs after 30.518 us",386704,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6882,4,06 B0 42 00 
1568,11.801 269 531,"ISR 37","ISR Exit","Returns to Rain",386704,0x0000000100000025,0x0000000100000025,0x0000000800002370,3,6886,2,03 00 
1569,11.801 269 531,"Rain","Task Stop","",386704,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,6888,2,05 00 
1570,11.801 300 049,"Engine","Task Run","Runs for 10.101 ms",386705,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,6890,4,04 B0 42 01 
1571,11.801 300 049,"Engine","k_sleep","Returns 0 after 39.916 ms",386705,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6894,5,1C 02 5F 00 00 
1572,11.801 300 049,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #57",386705,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,6899,3,0F 00 00 
1573,11.801 300 049,"Engine","k_busy_wait","Timeout=10000 us",386705,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,6902,5,22 02 90 4E 00 
1574,11.811 370 850,"Engine","k_busy_wait","Returns after 10.070 ms",387035,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,6907,5,1C 01 22 CA 02 
1575,11.811 370 850,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #57",387035,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,6912,3,10 00 00 
1576,11.811 401 367,"Engine","k_sleep","msec=4294955192 ms",387036,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,6915,8,5F 05 B8 A1 FF FF 0F 01 
1577,11.811 401 367,"Engine","Task Stop","",387036,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,6923,2,05 00 
1578,11.811 401 367,"Rain","Task Run","Runs for 10.711 ms",387036,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,6925,4,04 F0 46 00 
1579,11.822 082 520,"Rain","k_busy_wait","Returns after 35.339 ms",387386,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,6929,5,1C 01 22 DE 02 
1580,11.822 082 520,"Rain","Stop Marker 0x00000003","Ran for 35.339 ms, pass #12",387386,0x0000000800002370,0x0000000800002370,0x0000000800002370,16,6934,3,10 03 00 
1581,11.822 082 520,"Rain","k_sleep","msec=4294955006 ms",387386,0x0000000800002370,0x0000000800002370,0x0000000800002370,95,6937,8,5F 05 FE 9F FF FF 0F 00 
1582,11.822 113 037,"Rain","Task Stop","",387387,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,6945,2,05 01 
1583,11.822 113 037,"Idle","System Idle","",387387,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6947,2,11 00 
1584,11.822 113 037,"Idle","System Idle","",387387,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6949,2,11 00 
1585,11.826 568 604,"ISR 37","ISR Enter","Runs for 0.000 us",387533,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6951,4,02 25 92 01 
1586,11.826 568 604,"ISR 37","Task Ready","Tire, runs after 30.518 us",387533,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6955,4,06 B0 45 00 
1587,11.826 568 604,"ISR 37","ISR Exit","Returns to Idle",387533,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6959,2,03 00 
1588,11.826 599 121,"Idle","Task Stop","",387534,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6961,2,05 01 
1589,11.826 599 121,"Tire","Task Run","Runs for 10.101 ms",387534,0x0000000400000000,0x00000008000022B0,0x00000008000022B0,4,6963,4,04 B0 45 00 
1590,11.826 599 121,"Tire","k_sleep","Returns 0 after 164.581 ms",387534,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,6967,5,1C 02 5F 00 00 
1591,11.826 599 121,"Tire","Start Marker 0x00000002","Runs for 10.070 ms, pass #15",387534,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,15,6972,3,0F 02 00 
1592,11.826 599 121,"Tire","k_busy_wait","Timeout=10000 us",387534,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,34,6975,5,22 02 90 4E 00 
1593,11.836 669 922,"Tire","k_busy_wait","Returns after 10.070 ms",387864,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,6980,5,1C 01 22 CA 02 
1594,11.836 669 922,"Tire","Stop Marker 0x00000002","Ran for 10.070 ms, pass #15",387864,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,16,6985,3,10 02 00 
1595,11.836 700 439,"Tire","k_sleep","msec=4294955016 ms",387865,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,95,6988,8,5F 05 88 A0 FF FF 0F 01 
1596,11.836 700 439,"Tire","Task Stop","",387865,0x00000008000022B0,0x00000008000022B0,0x0000000400000000,5,6996,2,05 00 
1597,11.836 700 439,"Idle","System Idle","",387865,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6998,2,11 00 
1598,11.836 700 439,"Idle","System Idle","",387865,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,7000,2,11 00 
1599,11.851 257 324,"ISR 37","ISR Enter","Runs for 0.000 us",388342,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,7002,4,02 25 DD 03 
1600,11.851 257 324,"ISR 37","Task Ready","Engine, runs after 30.518 us",388342,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,7006,4,06 B0 42 00 
1601,11.851 257 324,"ISR 37","ISR Exit","Returns to Idle",388342,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,7010,2,03 00 
1602,11.851 287 842,"Idle","Task Stop","",388343,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,7012,2,05 01 
1603,11.851 287 842,"Engine","Task Run","Runs for 10.101 ms",388343,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,7014,4,04 B0 42 00 
1604,11.851 287 842,"Engine","k_sleep","Returns 0 after 39.886 ms",388343,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,7018,5,1C 02 5F 00 00 
1605,11.851 287 842,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #58",388343,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,7023,3,0F 00 00 
1606,11.851 287 842,"Engine","k_busy_wait","Timeout=10000 us",388343,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,7026,5,22 02 90 4E 00 
1607,11.861 358 643,"Engine","k_busy_wait","Returns after 10.070 ms",388673,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,7031,5,1C 01 22 CA 02 
1608,11.861 358 643,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #58",388673,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,7036,3,10 00 00 
1609,11.861 389 160,"Engine","k_sleep","msec=4294955142 ms",388674,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,7039,8,5F 05 86 A1 FF FF 0F 01 
1610,11.861 389 160,"Engine","Task Stop","",388674,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,7047,2,05 00 
1611,11.861 389 160,"Idle","System Idle","",388674,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,7049,2,11 00 
1612,11.861 389 160,"Idle","System Idle","",388674,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,7051,2,11 00 
1613,11.886 383 057,"ISR 37","ISR Enter","Runs for 0.000 us",389493,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,7053,4,02 25 B3 06 
1614,11.886 383 057,"ISR 37","Task Ready","Display, runs after 30.518 us",389493,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,7057,4,06 F0 43 00 
1615,11.886 383 057,"ISR 37","ISR Exit","Returns to Idle",389493,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,7061,2,03 00 
1616,11.886 413 574,"Idle","Task Stop","",389494,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,7063,2,05 01 
1617,11.886 413 574,"Display","Task Run","Runs for 14.862 ms",389494,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,7065,4,04 F0 43 00 
1618,11.886 413 574,"Display","k_sleep","Returns 0 after 109.863 ms",389494,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,7069,5,1C 02 5F 00 00 
1619,11.886 413 574,"Display","Start Marker 0x00000001","Runs for 25.268 ms, pass #24",389494,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,15,7074,3,0F 01 00 
1620,11.886 413 574,"Display","k_busy_wait","Timeout=15000 us",389494,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,34,7077,5,22 02 98 75 00 
1621,11.901 275 635,"ISR 37","ISR Enter","Runs for 0.000 us",389981,0x00000008000021F0,0x0000000100000025,0x0000000100000025,2,7082,4,02 25 E7 03 
1622,11.901 275 635,"ISR 37","Task Ready","Engine, runs after 30.518 us",389981,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,7086,4,06 B0 42 00 
1623,11.901 275 635,"ISR 37","ISR Exit","Returns to Display",389981,0x0000000100000025,0x0000000100000025,0x00000008000021F0,3,7090,2,03 00 
1624,11.901 275 635,"Display","Task Stop","",389981,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,7092,2,05 00 
1625,11.901 306 152,"Engine","Task Run","Runs for 10.101 ms",389982,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,7094,4,04 B0 42 01 
1626,11.901 306 152,"Engine","k_sleep","Returns 0 after 39.916 ms",389982,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,7098,5,1C 02 5F 00 00 
1627,11.901 306 152,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #59",389982,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,7103,3,0F 00 00 
1628,11.901 306 152,"Engine","k_busy_wait","Timeout=10000 us",389982,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,7106,5,22 02 90 4E 00 
